ano,numero,ementa,autores,id,texto_original,OCCUPATION,PERSON,REGION,ORG,STREET,MISC,LOC,DATE,address,city,country,lat,lng,state,postal
2022,254,"Solicita ao Departamento Municipal de Engenharia Elétrica para que providencie junto à empresa responsável e com urgência, a melhoria da iluminação pública na Rua Antônio Zanete em frente à Escola Municipal Ercílio Custódio, no Conjunto Residencial Eunice Eleutério, em nossa Cidade.",17,3740,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3740/254-2022.pdf,,,"('Conjunto Residencial Eunice Eleutério', 'Cidade')","('Departamento Municipal de Engenharia Elétrica', 'Escola Municipal Ercílio Custódio')",Rua Antônio Zanete,,,,"Antônio Zanete Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2949308,-50.05552,Paraná,
2022,367,"Solicita ao Departamento Municipal de Trânsito para que estude a possibilidade de tornar “mão única” trecho da Rua Antônio Zanete, no Jardim Eunice Eleutério, próximo a Escola Municipal Ercílio Custódio.",14,3872,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3872/documento0005.pdf,,,"('Jardim Eunice Eleutério',)","('Departamento Municipal de Trânsito', 'Escola Municipal Ercílio Custódio')",Rua Antônio Zanete,,,,"Antônio Zanete Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2949308,-50.05552,Paraná,
2023,59,"Solicita ao Departamento Municipal de Trânsito para que estude a possibilidade de transformar em “via de mão única” a Rua Antônio Zanete, no Jardim Eunice Eleutério, próximo à Escola Municipal Ercílio Custódio, para melhorar o fluxo de veículos naquela localidade.",20,4328,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2023/4328/59-2023.pdf,,,"('Jardim Eunice Eleutério',)","('Departamento Municipal de Trânsito', 'Escola Municipal Ercílio Custódio')",Rua Antônio Zanete,,,,"Antônio Zanete Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2949308,-50.05552,Paraná,
2022,162,"Solicita ao Governo do Estado que, através da Secretaria competente, providencie a manutenção da PR 092, Rodovia Dr. Alício Dias dos Reis, principalmente no trecho entre o cruzamento com a BR-153, seguindo em direção ao trevo de acesso a bairros deste Município.",5,3633,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3633/162-2022.pdf,,,"('bairros deste Município',)","('Governo do Estado', 'Secretaria')",Rodovia Dr. Alício Dias dos Reis,,"('PR 092', 'BR-153')",,Rod. Dr. Alício Dias dos Réis - Santo Antônio da Platina,,,-23.275115315947,-50.0771552562655,,
2022,179,"Solicita à Secretaria Municipal de Serviços e Obras Públicas para que realize operação tapa buraco na Rua Djalma de Oliveira Chueire, na Serra Pelada (N. H. Ademar Rodrigues de Oliveira), bem como os demais logradouros desse bairro.",5,3651,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3651/179-2022.pdf,,"('N. H. Ademar Rodrigues de Oliveira',)","('Serra Pelada',)","('Secretaria Municipal de Serviços e Obras Públicas',)",Rua Djalma de Oliveira Chueire,,,,"Rua Djalma De Oliveira Chueire Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2819626,-50.070614,Paraná,
2022,511,"Solicita ao Departamento Municipal de Trânsito para que estude medidas que possam melhorar o trânsito na Rua Antônio de Castros Vilas Boas, principalmente entre os cruzamentos das praças em frente ao Centro de Tecnologia e Mercado do Purga (na Rua Vereador José Ritti) e na Praça do Aparecidinho (Rua Djalma de Oliveira Chueire).
•	Possibilidade de realizar o reforço da sinalização;
•	Estacionamento em somente um dos lados da pista
•	Ou outra modificação que possa melhorar o trânsito naquele local.",143,4049,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4049/511-2022.pdf,,,,"('Departamento Municipal de Trânsito', 'Centro de Tecnologia e Mercado do Purga')",Rua Djalma de Oliveira Chueire,,"('Praça do Aparecidinho',)",,"Rua Djalma De Oliveira Chueire Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2819626,-50.070614,Paraná,
2022,192,"Solicita ao Departamento Municipal de Trânsito que analise o caso e providencie a instalação de redutor de velocidade na Rua Deputado José Afonso, próximo ao cruzamento com a Rua D. Pedro II.",142,3668,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3668/192-2022.pdf,,,,"('Departamento Municipal de Trânsito',)",Rua D. Pedro II,,,,"Rua Dom Pedro II, Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2959196,-50.06955265,,86430-000
2022,198,"Solicita à Secretaria Municipal de Serviços e Obras Públicas providências quando à armação de ferro e concreto, que oferece riscos de acidentes graves, no final da Rua D. Pedro II, conforme imagem em anexo.",143,3675,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3675/198-2022.pdf,,,,"('Secretaria Municipal de Serviços e Obras Públicas',)",Rua D. Pedro II,,,,"Rua Dom Pedro II, Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2959196,-50.06955265,,86430-000
2022,199,"Solicita à Secretaria Municipal de Serviços e Obras Públicas que informe um prazo para regularizar a instalação das manilhas em diversos pontos de nossa cidade, que já a bastante tempo, foram abertos os buracos e ainda não foram concluídas, trazendo inúmeros transtornos aos moradores das vizinhanças. Esse problema pode ser visto, por exemplo, no final da Rua D. Pedro II, e no Bairro São Pedro.",143,3676,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3676/199-2022.pdf,,,"('Bairro São Pedro',)","('Secretaria Municipal de Serviços e Obras Públicas',)",Rua D. Pedro II,,,,"Rua Dom Pedro II, Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2959196,-50.06955265,,86430-000
2022,206,"Solicita a Secretaria Municipal de Serviços e Obras Públicas para que realize operação tapa-buraco na Rua D. Pedro II, próximo ao cruzamento com a Rodovia BR-153, e ao Recanto Feliz que, conforme imagens em anexo, tem atrapalhado de forma significativa o trânsito de veículos naquele local.",14,3686,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3686/206-2022.pdf,,,,"('Secretaria Municipal de Serviços e Obras Públicas',)",Rua D. Pedro II,"('Recanto Feliz',)",,,"Rua Dom Pedro II, Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2959196,-50.06955265,,86430-000
2023,236,"Solicita ao Departamento Municipal de Energia Elétrica que proceda a verificação e as adequações que se fizerem necessárias nas lâmpadas da iluminação pública nas seguintes localidades: Rua Pedro Rodrigues de Oliveira com a Rua D. Pedro II, pois segundo informação de moradores, algumas lâmpadas estão queimadas.",143,4546,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2023/4546/req_236-2023.pdf,,,,"('Departamento Municipal de Energia Elétrica',)",Rua D. Pedro II,,,,"Rua Dom Pedro II, Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2959196,-50.06955265,,86430-000
2022,196,"Solicita à Secretaria Municipal de Planejamento que estude a possiblidade de realizar a pavimentação da Rua Amazonas, principalmente no trecho compreendido no Conjunto Habitacional João da Silva Machado, a fim de evitar que as ruas adjacentes sejam invadidas por pedras durante a época de fortes chuvas, sendo as ruas: Rua Iracema Felício da Silva, Rua Ana Amélia de Siqueira, Rua Hermínio Brustolin, Rua Benedito Fernandes Coelho, Rua Benedicto Villas Bôas de Carvalho.",143,3673,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3673/196-2022.pdf,,,"('Conjunto Habitacional João da Silva Machado',)","('Secretaria Municipal de Planejamento',)",Rua Iracema Felício da Silva,,,,"Rua Iracema Felício Da Silva Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2811726,-50.0808108,Paraná,
2022,196,"Solicita à Secretaria Municipal de Planejamento que estude a possiblidade de realizar a pavimentação da Rua Amazonas, principalmente no trecho compreendido no Conjunto Habitacional João da Silva Machado, a fim de evitar que as ruas adjacentes sejam invadidas por pedras durante a época de fortes chuvas, sendo as ruas: Rua Iracema Felício da Silva, Rua Ana Amélia de Siqueira, Rua Hermínio Brustolin, Rua Benedito Fernandes Coelho, Rua Benedicto Villas Bôas de Carvalho.",143,3673,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3673/196-2022.pdf,,,"('Conjunto Habitacional João da Silva Machado',)","('Secretaria Municipal de Planejamento',)",Rua Ana Amélia de Siqueira,,,,R. Ana Amélia de Siqueira - Santo Antônio da Platina,,,-23.2810823152167,-50.0796192405091,,
2022,196,"Solicita à Secretaria Municipal de Planejamento que estude a possiblidade de realizar a pavimentação da Rua Amazonas, principalmente no trecho compreendido no Conjunto Habitacional João da Silva Machado, a fim de evitar que as ruas adjacentes sejam invadidas por pedras durante a época de fortes chuvas, sendo as ruas: Rua Iracema Felício da Silva, Rua Ana Amélia de Siqueira, Rua Hermínio Brustolin, Rua Benedito Fernandes Coelho, Rua Benedicto Villas Bôas de Carvalho.",143,3673,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3673/196-2022.pdf,,,"('Conjunto Habitacional João da Silva Machado',)","('Secretaria Municipal de Planejamento',)",Rua Hermínio Brustolin,,,,Tv. Hermínio Brustolin - Santo Antônio da Platina,,,-23.2815672348803,-50.0799375180278,,
2022,196,"Solicita à Secretaria Municipal de Planejamento que estude a possiblidade de realizar a pavimentação da Rua Amazonas, principalmente no trecho compreendido no Conjunto Habitacional João da Silva Machado, a fim de evitar que as ruas adjacentes sejam invadidas por pedras durante a época de fortes chuvas, sendo as ruas: Rua Iracema Felício da Silva, Rua Ana Amélia de Siqueira, Rua Hermínio Brustolin, Rua Benedito Fernandes Coelho, Rua Benedicto Villas Bôas de Carvalho.",143,3673,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3673/196-2022.pdf,,,"('Conjunto Habitacional João da Silva Machado',)","('Secretaria Municipal de Planejamento',)",Rua Benedicto Villas Bôas de Carvalho,,,,R. Benedicto Villas Bôas de Carvalho - Santo Antônio da Platina,,,-2.32832824114476e+16,-50.0807552053022,,
2022,200,"Solicita a Secretaria Municipal de Serviços e Obras Públicas para que realize a passagem de máquina e o empedramento na Rua Amazonas e na Rua Narley Velasco Gonçalves, ambas no Jardim São João, conforme solicitação dos moradores.",143,3677,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3677/200-2022.pdf,,,"('Jardim São João',)","('Secretaria Municipal de Serviços e Obras Públicas',)",Rua Narley Velasco Gonçalves,,,,"Rua Narley Velasco Gonçalves Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2832527,-50.0773405,Paraná,
2022,201,"Solicita à Secretaria Municipal de Serviços e Obras Públicas para que realize o empedramento da Rua Messias Elias de Castro (Rua 1008), do Conj. Hab. Aparecidinho II, conforme solicitação dos moradores da região.",143,3678,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3678/201-2022.pdf,,,"('Conj.',)","('Secretaria Municipal de Serviços e Obras Públicas',)",Rua Messias Elias de Castro,,,,"Rua Messias Elias De Castro Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2787537,-50.0672319,Paraná,
2022,202,"Solicita à Secretaria Municipal de Serviços e Obras Públicas para que realize a devida manutenção na Rua Clementino João de Mello, no Jardim Colina Verde, com a passagem de máquina, empedramento e passagem de rolo compactador, conforme solicitação dos moradores daquele local.",143,3679,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3679/202-2022.pdf,,,"('Jardim Colina Verde',)","('Secretaria Municipal de Serviços e Obras Públicas',)",Rua Clementino João de Mello,,,,"Rua Clementino Joao De Melo Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3021607,-50.0618827,Paraná,
2022,203,"Solicita à Secretaria Municipal de Serviços e Obras Públicas para que realize a passagem de máquina na Rua Antonina Arantes, no Parque Vista Alegre, conforme solicitação dos moradores daquela localidade.",143,3680,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3680/203-2022.pdf,,,"('Parque Vista Alegre',)","('Secretaria Municipal de Serviços e Obras Públicas',)",Rua Antonina Arantes,,,,"Rua Antonia A Pereira Thomaz, Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2855154,-50.0729682,Paraná,86430-000
2022,204,"Solicita aos departamentos competentes da Prefeitura Municipal providências quanto aos buracos que surgiram na Rua dos Estudantes, principalmente próximo ao cruzamento com a Rua Dr. Dário Vilela Bitencourt, que necessita de um tapa buraco, ou então que se acione a empresa responsável pelo recape asfáltico, para que realize a devida correção.",143,3681,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3681/204-2022.pdf,,,,"('Prefeitura Municipal',)",Rua Dr. Dário Vilela Bitencourt,,,,"Rua Dário Vilela Bittencourt Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2864818,-50.0762841,Paraná,
2022,205,"Solicita aos departamentos competentes que providenciem a instalação da rede de esgoto na Antiga Estrada da Platina, saindo nas proximidades da Rua Ônix, até as propriedades dos moradores Senhor Valdir e Senhor Roberto, até a Empresa do Senhor Célio Machado, no Povoado da Platina. Portanto, que informe se existe prazo para a retomada dessas obras já que quebraram as pedras há anos e ainda não foi dado prosseguimento aos serviços prometidos.",143,3682,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3682/205-2022.pdf,,"('Senhor Valdir',)","('Povoado da Platina',)","('Empresa do Senhor Célio Machado',)",Antiga Estrada da Platina,,,,Antiga Estrada da Platina,,,-23.3085115399471,-50.0528586657851,Paraná,86430-000
2022,498,"Solicita à Secretaria Municipal de Serviços e Obras Públicas para que realize a passagem de máquina e o empedramento na Antiga Estrada da Platina, saindo das proximidades da Rua Ônix, onde recentemente foram realizadas obras para readequação do esgoto.",143,4031,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4031/498-2022.pdf,,,,"('Secretaria Municipal de Serviços e Obras Públicas',)",Antiga Estrada da Platina,,,,Antiga Estrada da Platina,,,-23.3085115399471,-50.0528586657851,Paraná,86430-000
2023,30,"Solicita à Secretaria Municipal de Serviços e Obras Públicas para que tome as seguintes providências:

1.	Realize a passagem de máquina e o empedramento na Antiga Estrada da Platina, saindo das proximidades da Rua Ônix, onde recentemente foram realizadas obras para readequação do esgoto, reiterando o Requerimento nº 498/2022.
2.	Instale um ponto de ônibus com cobertura, no local que atualmente serve de ponto de ônibus no bairro do Aparecidinho III, reiterando o Requerimento nº 497/2022, que em resposta do Departamento Municipal de Trânsito solicitou que se encaminhasse o pedido a esta secretaria.",143,4297,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2023/4297/30-2023.pdf,,,"('bairro do Aparecidinho III',)","('Secretaria Municipal de Serviços e Obras Públicas', 'Departamento Municipal de Trânsito')",Antiga Estrada da Platina,,,,Antiga Estrada da Platina,,,-23.3085115399471,-50.0528586657851,Paraná,86430-000
